airline,ticker,year,month,year_month,avg_close,avg_normalised,avg_daily_return,avg_volatility_30d,trading_days
Qantas,QAN.AX,2022,7,2022-07,4.161353554044451,196.7286901505579,0.10889224930904443,2.285612198310901,21
Qantas,QAN.AX,2022,8,2022-08,4.42010267921116,208.96109862307904,0.6961935352537337,1.7096632155887748,23
Qantas,QAN.AX,2022,9,2022-09,4.826038769313267,228.15179565313807,-0.25913929668949814,2.2759753451344653,21
Qantas,QAN.AX,2022,10,2022-10,5.203901745024181,246.01533147209102,0.7534583805971903,2.371900243620832,21
Qantas,QAN.AX,2022,11,2022-11,5.5685062841935595,263.25207247046797,0.3147360652508671,2.1639767292652703,22
Qantas,QAN.AX,2022,12,2022-12,5.707254862785339,269.81143489236155,-0.1774289078924174,1.6127440071195953,20
Qantas,QAN.AX,2023,1,2023-01,5.936027669906617,280.62670788047217,0.27504829109527507,1.472941412418042,20
Qantas,QAN.AX,2023,2,2023-02,5.969902801513672,282.2281604326728,0.08310875022100928,1.2764749430661468,20
Qantas,QAN.AX,2023,3,2023-03,6.027706229168436,284.9608272106932,0.14803701816949238,1.9884024996068608,23
Qantas,QAN.AX,2023,4,2023-04,6.130270228666418,289.80955756147773,-0.008923301407658206,1.7581166311021152,17
Qantas,QAN.AX,2023,5,2023-05,5.972021144369374,282.32830544796167,0.04373190967930434,1.4220772021080705,23
Qantas,QAN.AX,2023,6,2023-06,5.918084803081694,279.77845582926585,-0.31562087271232997,1.6608694056648061,21
Qantas,QAN.AX,2023,7,2023-07,5.925155775887625,280.112737259607,0.25210820870673034,1.5742021347285573,21
Qantas,QAN.AX,2023,8,2023-08,5.836036682128906,275.89961709212736,-0.42771001080174254,1.1026305682218611,23
Qantas,QAN.AX,2023,9,2023-09,5.066014948345366,239.49670993527988,-0.6199354224241654,1.0989110267786106,21
Qantas,QAN.AX,2023,10,2023-10,4.545504179867831,214.88947568758587,-0.22992374048847763,1.3416198695894406,22
Qantas,QAN.AX,2023,11,2023-11,4.874974099072543,230.46522160952463,0.3557553374141335,1.4821908183026868,22
Qantas,QAN.AX,2023,12,2023-12,5.034125001806962,237.9891073415579,0.07559977406038935,1.2118636091207993,19
Qantas,QAN.AX,2024,1,2024-01,4.974532172793434,235.17184631291897,0.17213837812952767,1.1128536636356179,21
Qantas,QAN.AX,2024,2,2024-02,5.156171707879929,243.75888592708318,-0.3625332257745581,1.433589297374529,21
Qantas,QAN.AX,2024,3,2024-03,4.8269668340682985,228.19567007074306,0.31171164046003397,1.8485643457658767,20
Qantas,QAN.AX,2024,4,2024-04,5.284512329101562,249.826210411325,0.418140622994958,1.7373143424828452,20
Qantas,QAN.AX,2024,5,2024-05,5.664542840874714,267.7922168626912,0.19314464894901115,1.8210682695065037,23
Qantas,QAN.AX,2024,6,2024-06,5.6447068515576815,266.854467126818,-0.25818734122484466,1.4008659084151298,19
Qantas,QAN.AX,2024,7,2024-07,5.644770580789317,266.8574799369773,0.4408736836591989,1.1203970393325255,23
Qantas,QAN.AX,2024,8,2024-08,5.681985660032793,268.6168290762261,0.1944426400864855,1.8356926070442086,22
Qantas,QAN.AX,2024,9,2024-09,6.549624147869292,309.63458472219634,0.48548762647451066,1.6492372600336114,21
Qantas,QAN.AX,2024,10,2024-10,6.942071106122888,328.18758077218683,0.38466337481675017,1.4629623450869997,23
Qantas,QAN.AX,2024,11,2024-11,8.029255730765206,379.58441701308675,0.3973766701610823,1.3746807011834312,21
Qantas,QAN.AX,2024,12,2024-12,8.328629446029662,393.7373598247451,0.12666603162794166,1.351506045840904,20
Qantas,QAN.AX,2025,1,2025-01,8.561799458095006,404.76051141719324,0.24452837585544562,1.6446451081148983,21
Qantas,QAN.AX,2025,2,2025-02,8.621903991699218,407.60196336654155,0.0684788942576314,1.493984962788025,20
Qantas,QAN.AX,2025,3,2025-03,8.878606432960147,419.73761451270065,-0.07424637984929916,2.2215186953402095,21
Qantas,QAN.AX,2025,4,2025-04,8.134101842579089,384.54103460797415,-0.09049097165603846,2.6328463995673075,19
Qantas,QAN.AX,2025,5,2025-05,9.500382076610219,449.13216278988654,0.8327898232203933,1.941444298018355,22
Qantas,QAN.AX,2025,6,2025-06,9.973449850082398,471.4965214580346,0.08037796362565744,1.543488086026671,20
Qantas,QAN.AX,2025,7,2025-07,10.336569537287174,488.6630658296962,0.0562247649949885,1.53010645784679,23
Qantas,QAN.AX,2025,8,2025-08,10.763630730765206,508.85245567988386,0.4017273545308819,1.2181345707827578,21
Qantas,QAN.AX,2025,9,2025-09,10.932779615575617,516.848997698487,-0.22048981624530467,2.208117446927896,22
Qantas,QAN.AX,2025,10,2025-10,10.510793105415676,496.89951435687425,-0.28702743309928164,1.286174217952614,23
Qantas,QAN.AX,2025,11,2025-11,9.562485837936402,452.0681285665143,-0.0870198206764933,1.7127914822181531,20
Qantas,QAN.AX,2025,12,2025-12,9.743675088882446,460.6338809220988,0.1683258881667471,1.7342599328049146,20
Singapore Airlines,C6L.SI,2015,1,2015-01,6.037743613833473,106.15132122359,0.4673124806935641,,21
Singapore Airlines,C6L.SI,2015,2,2015-02,5.978414535522461,105.10823949430586,-0.2835658317876466,1.5826257421261603,18
Singapore Airlines,C6L.SI,2015,3,2015-03,5.863134795969183,103.08147296585398,-0.008688400932746225,1.394320967231166,22
Singapore Airlines,C6L.SI,2015,4,2015-04,5.911346458253407,103.929096180283,0.10136650817166833,1.2725634928909235,21
Singapore Airlines,C6L.SI,2015,5,2015-05,5.750899744033814,101.10823597327268,-0.35616280191449134,0.9105520377451267,20
Singapore Airlines,C6L.SI,2015,6,2015-06,5.246061938149588,92.23253612151896,-0.25986778496505736,0.9671672962904032,21
Singapore Airlines,C6L.SI,2015,7,2015-07,5.513043360276655,96.92641391984225,0.021713122549939342,1.3505978158544123,22
Singapore Airlines,C6L.SI,2015,8,2015-08,5.053799295425415,88.8523108498877,-0.30868171935705235,1.725069404631227,20
Singapore Airlines,C6L.SI,2015,9,2015-09,5.140864896774292,90.38303643338789,0.38795593964106145,1.4483451761367356,20
Singapore Airlines,C6L.SI,2015,10,2015-10,5.448869033293291,95.79814646868532,0.04801200332940574,1.2810617776970963,22
Singapore Airlines,C6L.SI,2015,11,2015-11,5.392850160598755,94.81326242419614,-0.2502902255559297,1.2512528129629275,20
Singapore Airlines,C6L.SI,2015,12,2015-12,5.499880704012784,96.69499744332597,0.4501101338023182,1.2699590306908612,22
Singapore Airlines,C6L.SI,2016,1,2016-01,5.547606825828552,97.53408422998818,-0.0711510431677631,1.1617398689556224,20
Singapore Airlines,C6L.SI,2016,2,2016-02,5.676644526029888,99.80273345395356,0.28702942373977897,1.1171401415706892,19
Singapore Airlines,C6L.SI,2016,3,2016-03,5.7700769467787305,101.44539593549457,-0.07916684143939968,1.1285744355659197,22
Singapore Airlines,C6L.SI,2016,4,2016-04,5.78077879406157,101.63354821576095,0.03433733602088641,0.7050329730369386,21
Singapore Airlines,C6L.SI,2016,5,2016-05,5.51960141318185,97.04171294958998,-0.33826322940148623,1.1001408652629066,21
Singapore Airlines,C6L.SI,2016,6,2016-06,5.331381039185957,93.73255597659677,-0.006519111107280731,1.2475213206721223,22
Singapore Airlines,C6L.SI,2016,7,2016-07,5.5362437725067135,97.33430709462198,0.15220438048535512,0.7204928108372519,20
Singapore Airlines,C6L.SI,2016,8,2016-08,5.591355237093839,98.303237734056,-0.052436936456166296,0.9596512867796907,22
Singapore Airlines,C6L.SI,2016,9,2016-09,5.527785959697905,97.18560783514037,0.007960321704797699,0.9559062096195977,21
Singapore Airlines,C6L.SI,2016,10,2016-10,5.381252765655518,94.60936526083269,-0.17265698511734762,0.7360336932789047,21
Singapore Airlines,C6L.SI,2016,11,2016-11,5.156106146899137,90.65099727129835,-0.014022956746272004,0.7894669928419727,22
Singapore Airlines,C6L.SI,2016,12,2016-12,5.12751799538022,90.14838068981248,-0.15745405457983086,0.8469937036402726,21
Singapore Airlines,C6L.SI,2017,1,2017-01,5.196790623664856,91.36628285448819,0.11909641562628082,0.5385201399675719,20
Singapore Airlines,C6L.SI,2017,2,2017-02,5.19994843006134,91.42180116440568,0.02830748641566183,0.7322999071670735,20
Singapore Airlines,C6L.SI,2017,3,2017-03,5.264478787131932,92.55632808376323,0.053694261912970324,0.6275706310289896,23
Singapore Airlines,C6L.SI,2017,4,2017-04,5.3752929034985995,94.50458319608622,0.09607472196662253,0.7013367810609618,19
Singapore Airlines,C6L.SI,2017,5,2017-05,5.4057107880001976,95.03936884370353,-0.09377243422987103,1.1554107690658657,21
Singapore Airlines,C6L.SI,2017,6,2017-06,5.273882570720854,92.72165872983071,0.05351691945661668,1.6134633149344193,21
Singapore Airlines,C6L.SI,2017,7,2017-07,5.33503482455299,93.7967942366132,0.12781253525002065,0.6082015130914534,21
Singapore Airlines,C6L.SI,2017,8,2017-08,5.588537866419012,98.25370472327626,0.01858113685009927,0.8856326758952275,22
Singapore Airlines,C6L.SI,2017,9,2017-09,5.416236710548401,95.22442814019783,-0.12994263845631904,0.9623394405364358,20
Singapore Airlines,C6L.SI,2017,10,2017-10,5.432144528343564,95.50410809760305,0.10943120878897504,0.7019348739759137,21
Singapore Airlines,C6L.SI,2017,11,2017-11,5.650744698264382,99.34738107190265,0.25277156394996314,0.8550998945715751,22
Singapore Airlines,C6L.SI,2017,12,2017-12,5.672552680969238,99.73079353944065,-0.03046979835656216,0.9754532594182004,20
Singapore Airlines,C6L.SI,2018,1,2018-01,5.946700269525701,104.55066178771375,0.2679483126128353,0.6737828822505881,22
Singapore Airlines,C6L.SI,2018,2,2018-02,5.966020985653526,104.89034490033475,-0.08779380857957851,1.264514027190911,19
Singapore Airlines,C6L.SI,2018,3,2018-03,5.889028049650646,103.53670976702709,-0.10265344281216489,1.5107957094849538,21
Singapore Airlines,C6L.SI,2018,4,2018-04,5.830728394644601,102.51172662736674,0.022344245446006446,1.0890127141919694,21
Singapore Airlines,C6L.SI,2018,5,2018-05,6.071342422848656,106.74203162744504,0.18188726494895394,1.1092132144300901,21
Singapore Airlines,C6L.SI,2018,6,2018-06,6.016481900215149,105.77751287126257,-0.2627099965729268,1.2976028969936375,20
Singapore Airlines,C6L.SI,2018,7,2018-07,5.629688739776611,98.97719016018773,-0.21421583313122602,1.283767816263281,22
Singapore Airlines,C6L.SI,2018,8,2018-08,5.348293463389079,94.02989821056342,-0.024674678474399074,1.543891601680396,21
Singapore Airlines,C6L.SI,2018,9,2018-09,5.334023070335388,93.77900629233781,-0.029063992458017163,1.0182212915602626,20
Singapore Airlines,C6L.SI,2018,10,2018-10,5.200351279714833,91.42888378097699,-0.10925611859553878,0.8837731189522162,23
Singapore Airlines,C6L.SI,2018,11,2018-11,5.276835918426514,92.77358239221846,0.06474610389428119,1.289396703211997,21
Singapore Airlines,C6L.SI,2018,12,2018-12,5.2543960332870485,92.37906026474649,-0.04253152197468357,1.2898355247826516,20
Singapore Airlines,C6L.SI,2019,1,2019-01,5.344745345737623,93.96751772529477,0.10898843737824349,0.9861157072235442,23
Singapore Airlines,C6L.SI,2019,2,2019-02,5.508026223433645,96.83820618219917,0.19730515453030517,0.9038893217497289,19
Singapore Airlines,C6L.SI,2019,3,2019-03,5.4473198254903155,95.77090939708148,-0.16485706901875868,1.0423121672929938,21
Singapore Airlines,C6L.SI,2019,4,2019-04,5.468851997738793,96.14947276100983,0.011068844938178475,0.7683645606577081,21
Singapore Airlines,C6L.SI,2019,5,2019-05,5.235189891996837,92.04139152556854,-0.2868062881346085,0.5653606898643267,21
Singapore Airlines,C6L.SI,2019,6,2019-06,5.13488957756444,90.27798261371174,0.09308730973069186,0.5846653277169215,19
Singapore Airlines,C6L.SI,2019,7,2019-07,5.326056542603866,93.63894445825663,0.185291984751323,0.5517325564079071,23
Singapore Airlines,C6L.SI,2019,8,2019-08,5.112525486946106,89.88479305169372,-0.3360104411751669,0.7294058535067232,20
Singapore Airlines,C6L.SI,2019,9,2019-09,5.190593923841204,91.25733687804765,0.16801390876800865,0.7666002994033893,21
Singapore Airlines,C6L.SI,2019,10,2019-10,5.203922683542425,91.49167366726054,0.13568577928145253,0.8476899175844385,22
Singapore Airlines,C6L.SI,2019,11,2019-11,5.305195081801641,93.27217306674927,-0.06714660836849203,0.8727869384389234,21
Singapore Airlines,C6L.SI,2019,12,2019-12,5.222917621785944,91.8256291844326,-0.07317915701561312,0.8110420634777497,22
Singapore Airlines,C6L.SI,2020,1,2020-01,5.122877098265148,90.06678773192355,-0.26071378155422,0.6705002759920462,21
Singapore Airlines,C6L.SI,2020,2,2020-02,4.908248972892761,86.29334842459335,-0.3244319915663324,0.9733809740516174,20
Singapore Airlines,C6L.SI,2020,3,2020-03,3.983781034296209,70.04000953056801,-1.3798372057602968,2.407218955951401,22
Singapore Airlines,C6L.SI,2020,4,2020-04,3.4658308142707464,60.933776523624616,0.32105706528542594,4.504539218426087,21
Singapore Airlines,C6L.SI,2020,5,2020-05,3.2184610764185586,56.58469743328697,-0.6128645485609202,2.9451619712921255,18
Singapore Airlines,C6L.SI,2020,6,2020-06,3.3349074775522407,58.63197537727775,-0.08189952984711207,2.88559934316507,22
Singapore Airlines,C6L.SI,2020,7,2020-07,3.042345648720151,53.48836103118958,-0.40390121485078073,1.7703611858615003,21
Singapore Airlines,C6L.SI,2020,8,2020-08,2.963424599170685,52.10082717452931,0.34628813165831995,1.6683280125114215,20
Singapore Airlines,C6L.SI,2020,9,2020-09,2.8795221827246924,50.62571446202724,-0.22208899057583303,1.692176174569547,22
Singapore Airlines,C6L.SI,2020,10,2020-10,2.8761764114553277,50.566891487175965,-0.10029823755908168,1.2434561488876756,22
Singapore Airlines,C6L.SI,2020,11,2020-11,3.2242165293012346,56.68588571931097,1.2523620797307273,2.4695375399305655,21
Singapore Airlines,C6L.SI,2020,12,2020-12,3.5609272826801646,62.60569510960576,-0.004544872721324766,3.004774222128532,22
Singapore Airlines,C6L.SI,2021,1,2021-01,3.4794784069061278,61.17371880710414,-0.25062827137066923,1.4409187207664664,20
Singapore Airlines,C6L.SI,2021,2,2021-02,3.610525683352822,63.477698973750755,1.0394124021423057,1.5239926523256924,19
Singapore Airlines,C6L.SI,2021,3,2021-03,4.455066369927448,78.32581367368161,0.4912370782337831,2.311401638429357,23
Singapore Airlines,C6L.SI,2021,4,2021-04,4.3793109485081265,76.99393564310635,-0.4241786570022911,1.8427008538274572,21
Singapore Airlines,C6L.SI,2021,5,2021-05,3.947129349959524,69.39562564045133,-0.054140724135336674,2.020160662276511,19
Singapore Airlines,C6L.SI,2021,6,2021-06,4.068728349425576,71.53349290980903,-0.1110735826871328,2.0671383305107542,22
Singapore Airlines,C6L.SI,2021,7,2021-07,4.0833325272514704,71.79025319490148,0.25189119193470877,1.518602115890457,21
Singapore Airlines,C6L.SI,2021,8,2021-08,4.141359987713042,72.81045080334786,-0.030806167390729472,1.4213133003409386,21
Singapore Airlines,C6L.SI,2021,9,2021-09,4.068356513977051,71.52695556296835,-0.018799039827479345,1.2062187069040968,22
Singapore Airlines,C6L.SI,2021,10,2021-10,4.328293641408284,76.09698557362842,0.17660706116901329,1.7118846292353205,21
Singapore Airlines,C6L.SI,2021,11,2021-11,4.315052418481736,75.86418779383386,-0.3011416452552022,1.6325772081038028,21
Singapore Airlines,C6L.SI,2021,12,2021-12,4.028014431829038,70.8176897188357,0.11123339111869777,1.3304721044913874,23
Singapore Airlines,C6L.SI,2022,1,2022-01,4.114877609979539,72.34485644138908,0.013523856312425671,1.0046335630169314,21
Singapore Airlines,C6L.SI,2022,2,2022-02,4.290452586279975,75.43169101074545,0.12101884636203221,1.2033002491748057,18
Singapore Airlines,C6L.SI,2022,3,2022-03,4.234962318254554,74.45610051822209,0.3465813635837664,1.8142113159103348,23
Singapore Airlines,C6L.SI,2022,4,2022-04,4.469876480102539,78.58619451511893,0.0033971324276843573,1.3613704235712225,20
Singapore Airlines,C6L.SI,2022,5,2022-05,4.413725501612613,77.59898788033462,0.045837667437374406,1.077067163115812,19
Singapore Airlines,C6L.SI,2022,6,2022-06,4.293261224573309,75.48107049499409,-0.37151851630518595,1.0839919212790174,22
Singapore Airlines,C6L.SI,2022,7,2022-07,4.3038558721542355,75.66733806621671,0.3350354233130515,0.8758053477046583,20
Singapore Airlines,C6L.SI,2022,8,2022-08,4.4140776287425645,77.60517872951169,-0.10853975094224518,0.6814247797266035,22
Singapore Airlines,C6L.SI,2022,9,2022-09,4.323372407393022,76.0104639314087,-0.1895050999824142,0.5868450891354712,22
Singapore Airlines,C6L.SI,2022,10,2022-10,4.161143732070923,73.15827454954459,0.1591244917429302,0.7636029814568295,20
Singapore Airlines,C6L.SI,2022,11,2022-11,4.430434357036244,77.89275111256075,0.20600557688901133,0.9506650073714152,22
Singapore Airlines,C6L.SI,2022,12,2022-12,4.597923755645752,80.837430795979,0.11356497442038023,0.6601599070251206,21
Singapore Airlines,C6L.SI,2023,1,2023-01,4.7930608548616105,84.26819272068924,0.3654524505178453,0.7475277732052507,19
Singapore Airlines,C6L.SI,2023,2,2023-02,4.86487991809845,85.53086449664274,-0.19583766023413107,0.9809632361226364,20
Singapore Airlines,C6L.SI,2023,3,2023-03,4.760434150695801,83.69457317406973,0.03604784362259151,0.8564777529691632,23
Singapore Airlines,C6L.SI,2023,4,2023-04,4.8320715552882145,84.95405115672051,0.1111244888738664,0.9945180001380999,19
Singapore Airlines,C6L.SI,2023,5,2023-05,5.088111877441406,89.45557030384086,0.42333929119308816,0.7636009350896149,22
Singapore Airlines,C6L.SI,2023,6,2023-06,6.1020244598388675,107.28146141656028,0.5719294258140156,1.5477389516998743,20
Singapore Airlines,C6L.SI,2023,7,2023-07,6.149732635134742,108.12023268025234,0.25105690212613707,1.8442434104748817,21
Singapore Airlines,C6L.SI,2023,8,2023-08,6.098483194004405,107.21920139507297,-0.23869614960201394,1.1077388688083505,22
Singapore Airlines,C6L.SI,2023,9,2023-09,5.789725637435913,101.79084526341813,-0.30396330676410843,1.0148004111889783,20
Singapore Airlines,C6L.SI,2023,10,2023-10,5.411612575704401,95.14312988465713,-0.242756654094032,1.0568796397212656,22
Singapore Airlines,C6L.SI,2023,11,2023-11,5.414345900217692,95.19118525550027,0.1809117272395437,1.3245081047592595,21
Singapore Airlines,C6L.SI,2023,12,2023-12,5.620385694503784,98.81363062366636,0.2522431744478254,0.9083926727005398,20
Singapore Airlines,C6L.SI,2024,1,2024-01,5.731283339587125,100.76335427857776,0.08585238454642895,0.8312251804831097,22
Singapore Airlines,C6L.SI,2024,2,2024-02,6.013574028015137,105.72638872692603,-0.12845099346951827,1.3262233731217996,20
Singapore Airlines,C6L.SI,2024,3,2024-03,5.619932746887207,98.80566722027928,-0.05128165073899793,2.066323523948927,20
Singapore Airlines,C6L.SI,2024,4,2024-04,5.645204725719633,99.24998120818202,0.10825720015113849,0.9895996021897795,21
Singapore Airlines,C6L.SI,2024,5,2024-05,5.898761908213298,103.70784355691865,0.16724148240566566,0.9569080761098314,21
Singapore Airlines,C6L.SI,2024,6,2024-06,5.970288226478978,104.96536849864773,0.10209766608563851,0.6331727530667346,19
Singapore Airlines,C6L.SI,2024,7,2024-07,6.152173602062723,108.16314802761397,0.04594297056998359,0.6518523448601032,23
Singapore Airlines,C6L.SI,2024,8,2024-08,5.6525398436046785,99.37894204266401,-0.21531833953841198,1.3880368283415945,21
Singapore Airlines,C6L.SI,2024,9,2024-09,6.024714447203136,105.92225166702858,0.38210816482429866,1.0611147619464614,21
Singapore Airlines,C6L.SI,2024,10,2024-10,6.045292377471924,106.28403822601294,-0.23064974549075137,0.7953131933785067,22
Singapore Airlines,C6L.SI,2024,11,2024-11,5.923065230959938,104.1351273212985,-0.033557261228617505,0.766561973328373,21
Singapore Airlines,C6L.SI,2024,12,2024-12,6.031186035701206,106.03603054096278,0.0976614169357179,0.5865368941055135,21
Singapore Airlines,C6L.SI,2025,1,2025-01,6.001331424713134,105.51114796831773,-0.06088478198846947,0.41844808214399504,20
Singapore Airlines,C6L.SI,2025,2,2025-02,6.118884253501892,107.57787833774034,0.3448111031224893,0.6045663715225894,20
Singapore Airlines,C6L.SI,2025,3,2025-03,6.411586117744446,112.72395468698559,-0.01242764491195758,0.7401360629210746,20
Singapore Airlines,C6L.SI,2025,4,2025-04,6.084241072336833,106.96880652428447,-0.03553085577412936,1.5235459735153294,21
Singapore Airlines,C6L.SI,2025,5,2025-05,6.556992793083191,115.28039160931084,0.3055894628692568,1.412304576977863,20
Singapore Airlines,C6L.SI,2025,6,2025-06,6.5788216817946665,115.66417163141328,-0.10524927508101972,0.6368512980132517,21
Singapore Airlines,C6L.SI,2025,7,2025-07,6.844624540080195,120.33732875709339,-0.09165798132894908,0.8363739108138517,23
Singapore Airlines,C6L.SI,2025,8,2025-08,6.488570894513812,114.07744637044296,0.057893553907112635,1.5377434965124976,21
Singapore Airlines,C6L.SI,2025,9,2025-09,6.452921910719438,113.45069124931113,-0.04080292574826833,0.6568609706096485,22
Singapore Airlines,C6L.SI,2025,10,2025-10,6.529683589935303,114.80026058998936,0.07822036201561501,0.51783826085739,22
Singapore Airlines,C6L.SI,2025,11,2025-11,6.46172022819519,113.60537702007753,-0.10512495467424776,0.646871357101388,20
Singapore Airlines,C6L.SI,2025,12,2025-12,6.3442147345769975,111.53947886401427,0.0012419757261696756,0.5211166381604523,21
